"","plate.barcode","annotation","subannotation"
"P16.MAA000409.3_10_M.1.1","MAA000409","Monocytes_Monocyte-Progenitors","MonoProgenitor1"
"A11.MAA000409.3_10_M.1.1","MAA000409","Proliferating-Neutrophils",NA
"B15.MAA000409.3_10_M.1.1","MAA000409","Resting-Granulocytes",NA
"C18.MAA000409.3_10_M.1.1","MAA000409","Resting-Granulocytes",NA
"A12.MAA000409.3_10_M.1.1","MAA000409","Proliferating-Neutrophils",NA
"J21.MAA000409.3_10_M.1.1","MAA000409","Resting-Granulocytes",NA
"L4.MAA000409.3_10_M.1.1","MAA000409","Monocytes_Monocyte-Progenitors","MonoProgenitor1"
"M7.MAA000409.3_10_M.1.1","MAA000409","Neutrophils",NA
"N12.MAA000409.3_10_M.1.1","MAA000409","Neutrophils",NA
"O16.MAA000409.3_10_M.1.1","MAA000409","Resting-Granulocytes",NA
"P18.MAA000409.3_10_M.1.1","MAA000409","Resting-Granulocytes",NA
"A13.MAA000409.3_10_M.1.1","MAA000409","Neutrophils",NA
"B17.MAA000409.3_10_M.1.1","MAA000409","Resting-Granulocytes",NA
"B16.MAA000409.3_10_M.1.1","MAA000409","Resting-Granulocytes",NA
"C20.MAA000409.3_10_M.1.1","MAA000409","Resting-Granulocytes",NA
"D22.MAA000409.3_10_M.1.1","MAA000409","Monocytes_Monocyte-Progenitors","MonoProgenitor1"
"F5.MAA000409.3_10_M.1.1","MAA000409","Monocytes_Monocyte-Progenitors","Monocyte2"
"C19.MAA000409.3_10_M.1.1","MAA000409","Resting-Granulocytes",NA
"D21.MAA000409.3_10_M.1.1","MAA000409","Resting-Granulocytes",NA
"F4.MAA000409.3_10_M.1.1","MAA000409","Proliferating-Neutrophils",NA
"G8.MAA000409.3_10_M.1.1","MAA000409","Resting-Granulocytes",NA
"H14.MAA000409.3_10_M.1.1","MAA000409","Resting-Granulocytes",NA
"I17.MAA000409.3_10_M.1.1","MAA000409","Resting-Granulocytes",NA
"G9.MAA000409.3_10_M.1.1","MAA000409","Proliferating-Neutrophils",NA
"P19.MAA000409.3_10_M.1.1","MAA000409","Neutrophils",NA
"A14.MAA000409.3_10_M.1.1","MAA000409","Neutrophils",NA
"B18.MAA000409.3_10_M.1.1","MAA000409","Resting-Granulocytes",NA
"C21.MAA000409.3_10_M.1.1","MAA000409","Neutrophils",NA
"E1.MAA000409.3_10_M.1.1","MAA000409","Proliferating-Neutrophils",NA
"F7.MAA000409.3_10_M.1.1","MAA000409","Monocytes_Monocyte-Progenitors","Monocyte0"
"G10.MAA000409.3_10_M.1.1","MAA000409","Neutrophils",NA
"H15.MAA000409.3_10_M.1.1","MAA000409","Monocytes_Monocyte-Progenitors","Monocyte3"
"H16.MAA000409.3_10_M.1.1","MAA000409","Monocytes_Monocyte-Progenitors","MonoProgenitor1"
"I19.MAA000409.3_10_M.1.1","MAA000409","Neutrophils",NA
"K1.MAA000409.3_10_M.1.1","MAA000409","Proliferating-Neutrophils",NA
"I18.MAA000409.3_10_M.1.1","MAA000409","Resting-Granulocytes",NA
"J22.MAA000409.3_10_M.1.1","MAA000409","Monocytes_Monocyte-Progenitors","MonoProgenitor1"
"L5.MAA000409.3_10_M.1.1","MAA000409","Proliferating-Neutrophils",NA
"M8.MAA000409.3_10_M.1.1","MAA000409","Neutrophils",NA
"N13.MAA000409.3_10_M.1.1","MAA000409","Neutrophils",NA
"O17.MAA000409.3_10_M.1.1","MAA000409","Resting-Granulocytes",NA
"L6.MAA000409.3_10_M.1.1","MAA000409","Neutrophils",NA
"A15.MAA000409.3_10_M.1.1","MAA000409","Resting-Granulocytes",NA
"B19.MAA000409.3_10_M.1.1","MAA000409","Neutrophils",NA
"C22.MAA000409.3_10_M.1.1","MAA000409","Proliferating-Neutrophils",NA
"E2.MAA000409.3_10_M.1.1","MAA000409","Proliferating-Neutrophils",NA
"F8.MAA000409.3_10_M.1.1","MAA000409","Proliferating-Neutrophils",NA
"G11.MAA000409.3_10_M.1.1","MAA000409","Proliferating-Neutrophils",NA
"H17.MAA000409.3_10_M.1.1","MAA000409","Neutrophils",NA
"I20.MAA000409.3_10_M.1.1","MAA000409","Monocytes_Monocyte-Progenitors","Monocyte2"
"K3.MAA000409.3_10_M.1.1","MAA000409","Proliferating-Neutrophils",NA
"L7.MAA000409.3_10_M.1.1","MAA000409","Resting-Granulocytes",NA
"M11.MAA000409.3_10_M.1.1","MAA000409","Proliferating-Neutrophils",NA
"N15.MAA000409.3_10_M.1.1","MAA000409","Resting-Granulocytes",NA
"O19.MAA000409.3_10_M.1.1","MAA000409","Monocytes_Monocyte-Progenitors","MonoProgenitor1"
"M10.MAA000409.3_10_M.1.1","MAA000409","Proliferating-Neutrophils",NA
"N14.MAA000409.3_10_M.1.1","MAA000409","Neutrophils",NA
"O18.MAA000409.3_10_M.1.1","MAA000409","Monocytes_Monocyte-Progenitors","MonoProgenitor1"
"P20.MAA000409.3_10_M.1.1","MAA000409","Resting-Granulocytes",NA
"P21.MAA000409.3_10_M.1.1","MAA000409","Resting-Granulocytes",NA
"H18.MAA000409.3_10_M.1.1","MAA000409","Neutrophils",NA
"I22.MAA000409.3_10_M.1.1","MAA000409","Resting-Granulocytes",NA
"K4.MAA000409.3_10_M.1.1","MAA000409","Neutrophils",NA
"L9.MAA000409.3_10_M.1.1","MAA000409","Proliferating-Neutrophils",NA
"M12.MAA000409.3_10_M.1.1","MAA000409","Neutrophils",NA
"N16.MAA000409.3_10_M.1.1","MAA000409","Monocytes_Monocyte-Progenitors","MonoProgenitor1"
"O20.MAA000409.3_10_M.1.1","MAA000409","Resting-Granulocytes",NA
"A17.MAA000409.3_10_M.1.1","MAA000409","Monocytes_Monocyte-Progenitors","MonoProgenitor1"
"B21.MAA000409.3_10_M.1.1","MAA000409","Neutrophils",NA
"A16.MAA000409.3_10_M.1.1","MAA000409","Resting-Granulocytes",NA
"B20.MAA000409.3_10_M.1.1","MAA000409","Resting-Granulocytes",NA
"D1.MAA000409.3_10_M.1.1","MAA000409","Proliferating-Neutrophils",NA
"E5.MAA000409.3_10_M.1.1","MAA000409","Neutrophils",NA
"F9.MAA000409.3_10_M.1.1","MAA000409","Proliferating-Neutrophils",NA
"G12.MAA000409.3_10_M.1.1","MAA000409","Resting-Granulocytes",NA
"F10.MAA000409.3_10_M.1.1","MAA000409","Resting-Granulocytes",NA
"G13.MAA000409.3_10_M.1.1","MAA000409","Resting-Granulocytes",NA
"H19.MAA000409.3_10_M.1.1","MAA000409","Resting-Granulocytes",NA
"J1.MAA000409.3_10_M.1.1","MAA000409","Neutrophils",NA
"K5.MAA000409.3_10_M.1.1","MAA000409","Proliferating-Neutrophils",NA
"L10.MAA000409.3_10_M.1.1","MAA000409","Neutrophils",NA
"M13.MAA000409.3_10_M.1.1","MAA000409","Neutrophils",NA
"D2.MAA000409.3_10_M.1.1","MAA000409","Neutrophils",NA
"E6.MAA000409.3_10_M.1.1","MAA000409","Monocytes_Monocyte-Progenitors","MonoProgenitor4"
"N17.MAA000409.3_10_M.1.1","MAA000409","Resting-Granulocytes",NA
"O21.MAA000409.3_10_M.1.1","MAA000409","Monocytes_Monocyte-Progenitors","MonoProgenitor1"
"A18.MAA000409.3_10_M.1.1","MAA000409","Monocytes_Monocyte-Progenitors","Monocyte2"
"B22.MAA000409.3_10_M.1.1","MAA000409","Neutrophils",NA
"D3.MAA000409.3_10_M.1.1","MAA000409","Neutrophils",NA
"E7.MAA000409.3_10_M.1.1","MAA000409","Monocytes_Monocyte-Progenitors","MonoProgenitor4"
"F11.MAA000409.3_10_M.1.1","MAA000409","Resting-Granulocytes",NA
"G14.MAA000409.3_10_M.1.1","MAA000409","Resting-Granulocytes",NA
"H20.MAA000409.3_10_M.1.1","MAA000409","Resting-Granulocytes",NA
"J3.MAA000409.3_10_M.1.1","MAA000409","Proliferating-Neutrophils",NA
"K6.MAA000409.3_10_M.1.1","MAA000409","Neutrophils",NA
"L11.MAA000409.3_10_M.1.1","MAA000409","Proliferating-Neutrophils",NA
"M14.MAA000409.3_10_M.1.1","MAA000409","Resting-Granulocytes",NA
"N18.MAA000409.3_10_M.1.1","MAA000409","Resting-Granulocytes",NA
"O22.MAA000409.3_10_M.1.1","MAA000409","Resting-Granulocytes",NA
"D22.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","5"
"F11.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","5"
"A16.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","0"
"C13.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","0"
"G15.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","4"
"H19.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","4"
"J6.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","1"
"K8.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","0"
"L12.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","0"
"M15.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","4"
"E1.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","1"
"F12.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","1"
"G16.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","5"
"A17.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","0"
"C14.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","1"
"H20.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","0"
"J7.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","0"
"K9.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","6"
"L13.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","0"
"M16.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","0"
"J8.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","5"
"K12.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","1"
"A18.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","5"
"L14.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","1"
"M17.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","4"
"C15.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","0"
"E2.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","0"
"F13.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","0"
"G18.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","7"
"H21.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","5"
"A19.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","0"
"C16.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","0"
"E7.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","1"
"F14.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","5"
"M18.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","0"
"G19.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","4"
"A21.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","0"
"H22.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","7"
"J9.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","6"
"K13.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","0"
"L16.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","1"
"C17.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","0"
"L17.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","9"
"M19.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","6"
"E9.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","6"
"F15.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","0"
"G20.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","5"
"I1.MAA000596.3_9_M.1.1","MAA000596","Immature-B",NA
"J10.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","5"
"K14.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","1"
"J11.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","6"
"K15.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","0"
"L18.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","0"
"A22.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","0"
"M20.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","4"
"C18.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","5"
"E10.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","5"
"F16.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","5"
"G21.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","4"
"I2.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","6"
"G22.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","1"
"I3.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","4"
"J12.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","5"
"K16.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","4"
"L19.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","0"
"M21.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","0"
"B3.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","5"
"C19.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","4"
"E11.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","5"
"F17.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","5"
"I7.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","1"
"J13.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","7"
"K17.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","0"
"L20.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","4"
"M22.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","6"
"B4.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","5"
"C20.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","5"
"E12.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","4"
"F18.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","5"
"H1.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","0"
"B8.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","5"
"L21.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","4"
"B10.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","3"
"C22.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","1"
"E13.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","5"
"F19.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","1"
"H2.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","5"
"I8.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","5"
"J14.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","0"
"K18.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","0"
"E14.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","6"
"H3.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","6"
"I9.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","4"
"J15.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","4"
"K19.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","5"
"L22.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","0"
"F20.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","0"
"E15.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","1"
"F21.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","5"
"H4.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","4"
"I10.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","5"
"J16.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","0"
"K20.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","1"
"M1.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","0"
"B11.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","3"
"D2.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","5"
"B13.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","4"
"D5.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","0"
"E16.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","4"
"F22.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","5"
"H6.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","1"
"I11.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","0"
"J17.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","5"
"K21.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","5"
"M2.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","0"
"B14.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","5"
"D10.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","6"
"E17.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","4"
"G1.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","7"
"H7.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","4"
"I13.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","4"
"J18.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","0"
"K22.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","5"
"M3.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","6"
"B15.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","0"
"E18.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","0"
"G2.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","6"
"H8.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","4"
"I14.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","0"
"J19.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","1"
"L1.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","4"
"M4.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","0"
"B17.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","4"
"D12.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","6"
"E19.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","0"
"G3.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","0"
"H9.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","0"
"I15.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","5"
"J20.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","1"
"L2.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","5"
"M5.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","6"
"H10.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","7"
"I16.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","5"
"J21.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","4"
"L3.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","6"
"M6.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","0"
"B18.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","0"
"D13.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","0"
"E20.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","6"
"G6.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","0"
"B19.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","5"
"M7.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","1"
"A1.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","6"
"B21.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","1"
"D15.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","1"
"D14.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","4"
"E22.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","5"
"G8.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","4"
"H12.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","6"
"E21.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","4"
"G7.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","5"
"H11.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","7"
"I17.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","0"
"J22.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","4"
"L4.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","0"
"I18.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","1"
"A9.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","0"
"B22.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","5"
"D16.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","0"
"F1.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","1"
"G9.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","0"
"K1.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","5"
"H13.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","5"
"I19.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","4"
"K2.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","5"
"L5.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","6"
"M8.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","0"
"A11.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","5"
"C1.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","5"
"D17.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","1"
"F2.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","7"
"G10.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","3"
"H14.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","0"
"I20.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","6"
"K3.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","5"
"L7.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","0"
"M10.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","0"
"L6.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","4"
"M9.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","0"
"G11.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","1"
"H15.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","5"
"I21.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","4"
"K4.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","0"
"M11.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","0"
"A12.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","4"
"C3.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","4"
"D18.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","1"
"F3.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","1"
"L9.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","0"
"M12.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","1"
"A14.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","3"
"A13.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","4"
"C10.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","5"
"D20.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","5"
"F9.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","4"
"C8.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","1"
"D19.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","0"
"F8.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","5"
"G12.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","6"
"H16.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","3"
"I22.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","6"
"K5.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","1"
"G13.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","0"
"A15.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","7"
"C11.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","6"
"D21.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","4"
"F10.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","0"
"G14.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","1"
"H18.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","0"
"J4.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","1"
"H17.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","5"
"K7.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","4"
"L11.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","4"
"M14.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","0"
"J3.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","0"
"K6.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","0"
"L10.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","4"
"M13.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","0"
"N18.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","0"
"O21.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","0"
"N17.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","0"
"O20.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","1"
"N19.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","1"
"O22.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","1"
"N20.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","0"
"P2.MAA000596.3_9_M.1.1","MAA000596","Mature-B",NA
"N21.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","1"
"P4.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","0"
"P3.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","4"
"O1.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","0"
"P5.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","0"
"O2.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","7"
"P6.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","7"
"N2.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","0"
"O4.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","0"
"P8.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","4"
"P7.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","0"
"N3.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","5"
"O5.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","4"
"P9.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","0"
"N4.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","0"
"O6.MAA000596.3_9_M.1.1","MAA000596","Stem_Progenitors","6"
