"","annotation","subannotation"
"J5.MAA000935.3_8_M.1.1","oligodendrocytes",NA
"M4.MAA000935.3_8_M.1.1","unknown",NA
"P9.MAA000935.3_8_M.1.1","oligodendrocytes",NA
"P14.MAA000935.3_8_M.1.1","oligodendrocytes",NA
"B3.MAA000935.3_8_M.1.1","astrocytes","cerebral_astrocytes"
"E1.MAA000935.3_8_M.1.1","OPCs",NA
"G13.MAA000935.3_8_M.1.1","endothelial","vSMCs"
"J6.MAA000935.3_8_M.1.1","oligodendrocytes",NA
"M5.MAA000935.3_8_M.1.1","OPCs",NA
"J7.MAA000935.3_8_M.1.1","oligodendrocytes",NA
"M9.MAA000935.3_8_M.1.1","oligodendrocytes",NA
"B4.MAA000935.3_8_M.1.1","astrocytes","cerebral_astrocytes"
"E3.MAA000935.3_8_M.1.1","astrocytes","cerebral_astrocytes"
"G17.MAA000935.3_8_M.1.1","oligodendrocytes",NA
"G19.MAA000935.3_8_M.1.1","OPCs",NA
"J8.MAA000935.3_8_M.1.1","oligodendrocytes",NA
"M11.MAA000935.3_8_M.1.1","oligodendrocytes",NA
"P19.MAA000935.3_8_M.1.1","astrocytes","cerebral_astrocytes"
"B7.MAA000935.3_8_M.1.1","endothelial","vascular"
"E4.MAA000935.3_8_M.1.1","oligodendrocytes",NA
"G21.MAA000935.3_8_M.1.1","oligodendrocytes",NA
"J9.MAA000935.3_8_M.1.1","oligodendrocytes",NA
"M12.MAA000935.3_8_M.1.1","oligodendrocytes",NA
"B9.MAA000935.3_8_M.1.1","oligodendrocytes",NA
"E5.MAA000935.3_8_M.1.1","oligodendrocytes",NA
"B11.MAA000935.3_8_M.1.1","oligodendrocytes",NA
"E6.MAA000935.3_8_M.1.1","oligodendrocytes",NA
"H2.MAA000935.3_8_M.1.1","oligodendrocytes",NA
"J11.MAA000935.3_8_M.1.1","oligodendrocytes",NA
"M16.MAA000935.3_8_M.1.1","neurons","undetermined"
"P21.MAA000935.3_8_M.1.1","oligodendrocytes",NA
"J17.MAA000935.3_8_M.1.1","oligodendrocytes",NA
"N3.MAA000935.3_8_M.1.1","oligodendrocytes",NA
"B15.MAA000935.3_8_M.1.1","oligodendrocytes",NA
"E9.MAA000935.3_8_M.1.1","oligodendrocytes",NA
"H4.MAA000935.3_8_M.1.1","astrocytes","cerebral_astrocytes"
"E10.MAA000935.3_8_M.1.1","oligodendrocytes",NA
"B17.MAA000935.3_8_M.1.1","oligodendrocytes",NA
"H8.MAA000935.3_8_M.1.1","oligodendrocytes",NA
"J18.MAA000935.3_8_M.1.1","unknown",NA
"N5.MAA000935.3_8_M.1.1","oligodendrocytes",NA
"I20.MAA000940.3_8_M.1.1","neurons","inhibitory"
"N4.MAA000940.3_8_M.1.1","neurons","inhibitory"
"J5.MAA000940.3_8_M.1.1","neurons","inhibitory"
"J6.MAA000940.3_8_M.1.1","neurons","inhibitory"
"K3.MAA000940.3_8_M.1.1","oligodendrocytes",NA
"N15.MAA000940.3_8_M.1.1","oligodendrocytes",NA
"K4.MAA000940.3_8_M.1.1","astrocytes","cerebral_astrocytes"
"N20.MAA000940.3_8_M.1.1","oligodendrocytes",NA
"K10.MAA000940.3_8_M.1.1","oligodendrocytes",NA
"K6.MAA000940.3_8_M.1.1","neurons","inhibitory"
"O9.MAA000940.3_8_M.1.1","oligodendrocytes",NA
"K15.MAA000940.3_8_M.1.1","neurons","inhibitory"
"O11.MAA000940.3_8_M.1.1","oligodendrocytes",NA
"K17.MAA000940.3_8_M.1.1","oligodendrocytes",NA
"O18.MAA000940.3_8_M.1.1","OPCs",NA
"L10.MAA000940.3_8_M.1.1","oligodendrocytes",NA
"P3.MAA000940.3_8_M.1.1","neurons","inhibitory"
"K21.MAA000940.3_8_M.1.1","neurons","inhibitory"
"P1.MAA000940.3_8_M.1.1","oligodendrocytes",NA
"L11.MAA000940.3_8_M.1.1","oligodendrocytes",NA
"P4.MAA000940.3_8_M.1.1","oligodendrocytes",NA
"F17.MAA000940.3_8_M.1.1","neurons","inhibitory"
"L12.MAA000940.3_8_M.1.1","neurons","inhibitory"
"P5.MAA000940.3_8_M.1.1","neurons","inhibitory"
"F19.MAA000940.3_8_M.1.1","neurons","inhibitory"
"M6.MAA000940.3_8_M.1.1","neurons","inhibitory"
"P19.MAA000940.3_8_M.1.1","neurons","inhibitory"
"F18.MAA000940.3_8_M.1.1","oligodendrocytes",NA
"P13.MAA000940.3_8_M.1.1","oligodendrocytes",NA
"G1.MAA000940.3_8_M.1.1","neurons","inhibitory"
"M8.MAA000940.3_8_M.1.1","astrocytes","cerebral_astrocytes"
"P20.MAA000940.3_8_M.1.1","oligodendrocytes",NA
"M11.MAA000940.3_8_M.1.1","neurons","inhibitory"
"G14.MAA000940.3_8_M.1.1","neurons","inhibitory"
"M13.MAA000940.3_8_M.1.1","neurons","inhibitory"
"G6.MAA000940.3_8_M.1.1","oligodendrocytes",NA
"M12.MAA000940.3_8_M.1.1","oligodendrocytes",NA
"H20.MAA000940.3_8_M.1.1","neurons","inhibitory"
"M15.MAA000940.3_8_M.1.1","oligodendrocytes",NA
"A22.MAA000940.3_8_M.1.1","oligodendrocytes",NA
"B1.MAA000940.3_8_M.1.1","neurons","inhibitory"
"B11.MAA000940.3_8_M.1.1","oligodendrocytes",NA
"B22.MAA000940.3_8_M.1.1","oligodendrocytes",NA
"C1.MAA000940.3_8_M.1.1","neurons","inhibitory"
"C4.MAA000940.3_8_M.1.1","neurons","inhibitory"
"C7.MAA000940.3_8_M.1.1","neurons","inhibitory"
"C17.MAA000940.3_8_M.1.1","oligodendrocytes",NA
"C18.MAA000940.3_8_M.1.1","oligodendrocytes",NA
"C19.MAA000940.3_8_M.1.1","neurons","inhibitory"
"C20.MAA000940.3_8_M.1.1","neurons","undetermined"
"C22.MAA000940.3_8_M.1.1","neurons","inhibitory"
"D17.MAA000940.3_8_M.1.1","neurons","inhibitory"
"D18.MAA000940.3_8_M.1.1","oligodendrocytes",NA
"F2.MAA000940.3_8_M.1.1","neurons","inhibitory"
"A1.MAA000940.3_8_M.1.1","neurons","inhibitory"
"I3.MAA000940.3_8_M.1.1","neurons","inhibitory"
"M17.MAA000940.3_8_M.1.1","OPCs",NA
"A7.MAA000940.3_8_M.1.1","neurons","inhibitory"
"I4.MAA000940.3_8_M.1.1","neurons","inhibitory"
"M18.MAA000940.3_8_M.1.1","neurons","inhibitory"
"I5.MAA000940.3_8_M.1.1","oligodendrocytes",NA
"M20.MAA000940.3_8_M.1.1","oligodendrocytes",NA
"I8.MAA000940.3_8_M.1.1","neurons","inhibitory"
"A2.MAA000941.3_8_M.1.1","endothelial","vascular"
"A5.MAA000941.3_8_M.1.1","astrocytes","cerebral_astrocytes"
"A9.MAA000941.3_8_M.1.1","oligodendrocytes",NA
"A12.MAA000941.3_8_M.1.1","oligodendrocytes",NA
"A10.MAA000941.3_8_M.1.1","oligodendrocytes",NA
"A13.MAA000941.3_8_M.1.1","endothelial","vascular"
"A15.MAA000941.3_8_M.1.1","endothelial","vascular"
"A16.MAA000941.3_8_M.1.1","OPCs",NA
"A18.MAA000941.3_8_M.1.1","endothelial","vascular"
"B2.MAA000941.3_8_M.1.1","oligodendrocytes",NA
"B4.MAA000941.3_8_M.1.1","astrocytes","cerebral_astrocytes"
"B6.MAA000941.3_8_M.1.1","oligodendrocytes",NA
"B7.MAA000941.3_8_M.1.1","oligodendrocytes",NA
"B11.MAA000941.3_8_M.1.1","neurons","undetermined"
"B12.MAA000941.3_8_M.1.1","endothelial","vascular"
"B13.MAA000941.3_8_M.1.1","OPCs",NA
"B15.MAA000941.3_8_M.1.1","OPCs",NA
"D19.MAA000941.3_8_M.1.1","endothelial","vascular"
"G1.MAA000941.3_8_M.1.1","astrocytes","cerebral_astrocytes"
"K15.MAA000941.3_8_M.1.1","OPCs",NA
"N3.MAA000941.3_8_M.1.1","oligodendrocytes",NA
"P6.MAA000941.3_8_M.1.1","oligodendrocytes",NA
"D22.MAA000941.3_8_M.1.1","oligodendrocytes",NA
"B17.MAA000941.3_8_M.1.1","oligodendrocytes",NA
"E1.MAA000941.3_8_M.1.1","oligodendrocytes",NA
"G6.MAA000941.3_8_M.1.1","oligodendrocytes",NA
"J4.MAA000941.3_8_M.1.1","oligodendrocytes",NA
"K18.MAA000941.3_8_M.1.1","endothelial","vascular"
"N4.MAA000941.3_8_M.1.1","oligodendrocytes",NA
"P12.MAA000941.3_8_M.1.1","oligodendrocytes",NA
"B21.MAA000941.3_8_M.1.1","oligodendrocytes",NA
"J5.MAA000941.3_8_M.1.1","astrocytes","cerebral_astrocytes"
"K20.MAA000941.3_8_M.1.1","oligodendrocytes",NA
"N6.MAA000941.3_8_M.1.1","OPCs",NA
"P15.MAA000941.3_8_M.1.1","OPCs",NA
"E3.MAA000941.3_8_M.1.1","OPCs",NA
"K21.MAA000941.3_8_M.1.1","endothelial","vascular"
"N7.MAA000941.3_8_M.1.1","oligodendrocytes",NA
"P18.MAA000941.3_8_M.1.1","oligodendrocytes",NA
"E4.MAA000941.3_8_M.1.1","endothelial","vSMCs"
"G12.MAA000941.3_8_M.1.1","oligodendrocytes",NA
"J6.MAA000941.3_8_M.1.1","oligodendrocytes",NA
"C1.MAA000941.3_8_M.1.1","oligodendrocytes",NA
"G14.MAA000941.3_8_M.1.1","OPCs",NA
"J7.MAA000941.3_8_M.1.1","oligodendrocytes",NA
"N8.MAA000941.3_8_M.1.1","astrocytes","cerebral_astrocytes"
"P21.MAA000941.3_8_M.1.1","endothelial","vascular"
"C6.MAA000941.3_8_M.1.1","pericytes",NA
"E10.MAA000941.3_8_M.1.1","oligodendrocytes",NA
"G16.MAA000941.3_8_M.1.1","oligodendrocytes",NA
"L5.MAA000941.3_8_M.1.1","oligodendrocytes",NA
"N13.MAA000941.3_8_M.1.1","endothelial","vascular"
"P22.MAA000941.3_8_M.1.1","oligodendrocytes",NA
"E12.MAA000941.3_8_M.1.1","oligodendrocytes",NA
"G17.MAA000941.3_8_M.1.1","oligodendrocytes",NA
"J9.MAA000941.3_8_M.1.1","oligodendrocytes",NA
"L7.MAA000941.3_8_M.1.1","oligodendrocytes",NA
"N16.MAA000941.3_8_M.1.1","OPCs",NA
"E13.MAA000941.3_8_M.1.1","endothelial","vascular"
"N21.MAA000941.3_8_M.1.1","OPCs",NA
"G20.MAA000941.3_8_M.1.1","oligodendrocytes",NA
"E15.MAA000941.3_8_M.1.1","astrocytes","cerebral_astrocytes"
"H4.MAA000941.3_8_M.1.1","pericytes",NA
"J11.MAA000941.3_8_M.1.1","pericytes",NA
"L9.MAA000941.3_8_M.1.1","oligodendrocytes",NA
"N22.MAA000941.3_8_M.1.1","endothelial","vascular"
"C18.MAA000941.3_8_M.1.1","unknown",NA
"E16.MAA000941.3_8_M.1.1","astrocytes","cerebral_astrocytes"
"H6.MAA000941.3_8_M.1.1","endothelial","vSMCs"
"J12.MAA000941.3_8_M.1.1","oligodendrocytes",NA
"L17.MAA000941.3_8_M.1.1","oligodendrocytes",NA
"E19.MAA000941.3_8_M.1.1","oligodendrocytes",NA
"J13.MAA000941.3_8_M.1.1","pericytes",NA
"L22.MAA000941.3_8_M.1.1","endothelial","vascular"
"C19.MAA000941.3_8_M.1.1","pericytes",NA
"C20.MAA000941.3_8_M.1.1","endothelial","vascular"
"E21.MAA000941.3_8_M.1.1","astrocytes","cerebral_astrocytes"
"H12.MAA000941.3_8_M.1.1","endothelial","vascular"
"J14.MAA000941.3_8_M.1.1","endothelial","vascular"
"O3.MAA000941.3_8_M.1.1","oligodendrocytes",NA
"E22.MAA000941.3_8_M.1.1","pericytes",NA
"H15.MAA000941.3_8_M.1.1","oligodendrocytes",NA
"J16.MAA000941.3_8_M.1.1","OPCs",NA
"M2.MAA000941.3_8_M.1.1","oligodendrocytes",NA
"O4.MAA000941.3_8_M.1.1","oligodendrocytes",NA
"D3.MAA000941.3_8_M.1.1","oligodendrocytes",NA
"F2.MAA000941.3_8_M.1.1","oligodendrocytes",NA
"O13.MAA000941.3_8_M.1.1","endothelial","vSMCs"
"H16.MAA000941.3_8_M.1.1","OPCs",NA
"J17.MAA000941.3_8_M.1.1","oligodendrocytes",NA
"F4.MAA000941.3_8_M.1.1","oligodendrocytes",NA
"H19.MAA000941.3_8_M.1.1","oligodendrocytes",NA
"J20.MAA000941.3_8_M.1.1","oligodendrocytes",NA
"M4.MAA000941.3_8_M.1.1","oligodendrocytes",NA
"O15.MAA000941.3_8_M.1.1","oligodendrocytes",NA
"D5.MAA000941.3_8_M.1.1","astrocytes","cerebral_astrocytes"
"I1.MAA000941.3_8_M.1.1","oligodendrocytes",NA
"K1.MAA000941.3_8_M.1.1","oligodendrocytes",NA
"F9.MAA000941.3_8_M.1.1","oligodendrocytes",NA
"M9.MAA000941.3_8_M.1.1","oligodendrocytes",NA
"O16.MAA000941.3_8_M.1.1","endothelial","vascular"
"I2.MAA000941.3_8_M.1.1","OPCs",NA
"D8.MAA000941.3_8_M.1.1","oligodendrocytes",NA
"F11.MAA000941.3_8_M.1.1","oligodendrocytes",NA
"I3.MAA000941.3_8_M.1.1","oligodendrocytes",NA
"M10.MAA000941.3_8_M.1.1","oligodendrocytes",NA
"O18.MAA000941.3_8_M.1.1","oligodendrocytes",NA
"D12.MAA000941.3_8_M.1.1","oligodendrocytes",NA
"K8.MAA000941.3_8_M.1.1","oligodendrocytes",NA
"M14.MAA000941.3_8_M.1.1","OPCs",NA
"M11.MAA000941.3_8_M.1.1","oligodendrocytes",NA
"O20.MAA000941.3_8_M.1.1","oligodendrocytes",NA
"O19.MAA000941.3_8_M.1.1","pericytes",NA
"K9.MAA000941.3_8_M.1.1","oligodendrocytes",NA
"M15.MAA000941.3_8_M.1.1","oligodendrocytes",NA
"D13.MAA000941.3_8_M.1.1","endothelial","vascular"
"K11.MAA000941.3_8_M.1.1","oligodendrocytes",NA
"M16.MAA000941.3_8_M.1.1","endothelial","vascular"
"F17.MAA000941.3_8_M.1.1","oligodendrocytes",NA
"K12.MAA000941.3_8_M.1.1","endothelial","vascular"
"M19.MAA000941.3_8_M.1.1","endothelial","vascular"
"P3.MAA000941.3_8_M.1.1","oligodendrocytes",NA
"F19.MAA000941.3_8_M.1.1","astrocytes","cerebral_astrocytes"
"I17.MAA000941.3_8_M.1.1","oligodendrocytes",NA
"K13.MAA000941.3_8_M.1.1","endothelial","vascular"
"B15.MAA000942.3_8_M.1.1","oligodendrocytes",NA
"E13.MAA000942.3_8_M.1.1","neurons","inhibitory"
"H14.MAA000942.3_8_M.1.1","oligodendrocytes",NA
"K9.MAA000942.3_8_M.1.1","oligodendrocytes",NA
"M11.MAA000942.3_8_M.1.1","OPCs",NA
"N18.MAA000942.3_8_M.1.1","oligodendrocytes",NA
"H16.MAA000942.3_8_M.1.1","neurons","inhibitory"
"K11.MAA000942.3_8_M.1.1","oligodendrocytes",NA
"M12.MAA000942.3_8_M.1.1","oligodendrocytes",NA
"P2.MAA000942.3_8_M.1.1","oligodendrocytes",NA
"B16.MAA000942.3_8_M.1.1","oligodendrocytes",NA
"E18.MAA000942.3_8_M.1.1","oligodendrocytes",NA
"B17.MAA000942.3_8_M.1.1","oligodendrocytes",NA
"M13.MAA000942.3_8_M.1.1","oligodendrocytes",NA
"F1.MAA000942.3_8_M.1.1","NPCS",NA
"H17.MAA000942.3_8_M.1.1","OPCs",NA
"K12.MAA000942.3_8_M.1.1","oligodendrocytes",NA
"B18.MAA000942.3_8_M.1.1","oligodendrocytes",NA
"F3.MAA000942.3_8_M.1.1","oligodendrocytes",NA
"H18.MAA000942.3_8_M.1.1","oligodendrocytes",NA
"K13.MAA000942.3_8_M.1.1","neurons","inhibitory"
"M14.MAA000942.3_8_M.1.1","endothelial","vascular"
"C1.MAA000942.3_8_M.1.1","astrocytes","cerebral_astrocytes"
"F4.MAA000942.3_8_M.1.1","oligodendrocytes",NA
"I2.MAA000942.3_8_M.1.1","oligodendrocytes",NA
"K14.MAA000942.3_8_M.1.1","endothelial","vascular"
"M15.MAA000942.3_8_M.1.1","oligodendrocytes",NA
"I8.MAA000942.3_8_M.1.1","oligodendrocytes",NA
"K17.MAA000942.3_8_M.1.1","oligodendrocytes",NA
"C4.MAA000942.3_8_M.1.1","oligodendrocytes",NA
"F7.MAA000942.3_8_M.1.1","oligodendrocytes",NA
"M16.MAA000942.3_8_M.1.1","oligodendrocytes",NA
"O3.MAA000942.3_8_M.1.1","OPCs",NA
"P6.MAA000942.3_8_M.1.1","astrocytes","cerebral_astrocytes"
"C5.MAA000942.3_8_M.1.1","oligodendrocytes",NA
"F8.MAA000942.3_8_M.1.1","oligodendrocytes",NA
"I12.MAA000942.3_8_M.1.1","oligodendrocytes",NA
"M17.MAA000942.3_8_M.1.1","oligodendrocytes",NA
"A2.MAA000942.3_8_M.1.1","oligodendrocytes",NA
"C6.MAA000942.3_8_M.1.1","NPCS",NA
"F9.MAA000942.3_8_M.1.1","neurons","inhibitory"
"I13.MAA000942.3_8_M.1.1","oligodendrocytes",NA
"L2.MAA000942.3_8_M.1.1","oligodendrocytes",NA
"A4.MAA000942.3_8_M.1.1","endothelial","vascular"
"C7.MAA000942.3_8_M.1.1","oligodendrocytes",NA
"F11.MAA000942.3_8_M.1.1","OPCs",NA
"I14.MAA000942.3_8_M.1.1","oligodendrocytes",NA
"L4.MAA000942.3_8_M.1.1","endothelial","vascular"
"O6.MAA000942.3_8_M.1.1","neurons","inhibitory"
"C12.MAA000942.3_8_M.1.1","astrocytes","cerebral_astrocytes"
"F13.MAA000942.3_8_M.1.1","endothelial","vascular"
"J1.MAA000942.3_8_M.1.1","endothelial","vascular"
"L5.MAA000942.3_8_M.1.1","OPCs",NA
"A6.MAA000942.3_8_M.1.1","neurons","inhibitory"
"O7.MAA000942.3_8_M.1.1","OPCs",NA
"A7.MAA000942.3_8_M.1.1","oligodendrocytes",NA
"P10.MAA000942.3_8_M.1.1","neurons","inhibitory"
"C13.MAA000942.3_8_M.1.1","oligodendrocytes",NA
"L6.MAA000942.3_8_M.1.1","oligodendrocytes",NA
"N1.MAA000942.3_8_M.1.1","oligodendrocytes",NA
"F17.MAA000942.3_8_M.1.1","neurons","inhibitory"
"J3.MAA000942.3_8_M.1.1","OPCs",NA
"P11.MAA000942.3_8_M.1.1","oligodendrocytes",NA
"G2.MAA000942.3_8_M.1.1","OPCs",NA
"J7.MAA000942.3_8_M.1.1","oligodendrocytes",NA
"L7.MAA000942.3_8_M.1.1","OPCs",NA
"A8.MAA000942.3_8_M.1.1","oligodendrocytes",NA
"C15.MAA000942.3_8_M.1.1","oligodendrocytes",NA
"N3.MAA000942.3_8_M.1.1","oligodendrocytes",NA
"O9.MAA000942.3_8_M.1.1","oligodendrocytes",NA
"P12.MAA000942.3_8_M.1.1","astrocytes","cerebral_astrocytes"
"A9.MAA000942.3_8_M.1.1","oligodendrocytes",NA
"C16.MAA000942.3_8_M.1.1","neurons","inhibitory"
"G3.MAA000942.3_8_M.1.1","oligodendrocytes",NA
"J8.MAA000942.3_8_M.1.1","oligodendrocytes",NA
"L9.MAA000942.3_8_M.1.1","NPCS",NA
"N4.MAA000942.3_8_M.1.1","oligodendrocytes",NA
"P13.MAA000942.3_8_M.1.1","oligodendrocytes",NA
"A11.MAA000942.3_8_M.1.1","neurons","inhibitory"
"C17.MAA000942.3_8_M.1.1","oligodendrocytes",NA
"G8.MAA000942.3_8_M.1.1","oligodendrocytes",NA
"J11.MAA000942.3_8_M.1.1","oligodendrocytes",NA
"L11.MAA000942.3_8_M.1.1","oligodendrocytes",NA
"P14.MAA000942.3_8_M.1.1","oligodendrocytes",NA
"A14.MAA000942.3_8_M.1.1","neurons","inhibitory"
"P15.MAA000942.3_8_M.1.1","endothelial","vascular"
"C18.MAA000942.3_8_M.1.1","neurons","inhibitory"
"G11.MAA000942.3_8_M.1.1","oligodendrocytes",NA
"J12.MAA000942.3_8_M.1.1","neurons","inhibitory"
"L12.MAA000942.3_8_M.1.1","oligodendrocytes",NA
"G14.MAA000942.3_8_M.1.1","oligodendrocytes",NA
"J14.MAA000942.3_8_M.1.1","astrocytes","cerebral_astrocytes"
"L13.MAA000942.3_8_M.1.1","oligodendrocytes",NA
"N7.MAA000942.3_8_M.1.1","OPCs",NA
"O14.MAA000942.3_8_M.1.1","astrocytes","cerebral_astrocytes"
"A15.MAA000942.3_8_M.1.1","neurons","inhibitory"
"L15.MAA000942.3_8_M.1.1","oligodendrocytes",NA
"P17.MAA000942.3_8_M.1.1","oligodendrocytes",NA
"A16.MAA000942.3_8_M.1.1","neurons","inhibitory"
"D4.MAA000942.3_8_M.1.1","astrocytes","cerebral_astrocytes"
"H2.MAA000942.3_8_M.1.1","OPCs",NA
"J15.MAA000942.3_8_M.1.1","OPCs",NA
"O16.MAA000942.3_8_M.1.1","oligodendrocytes",NA
"D10.MAA000942.3_8_M.1.1","oligodendrocytes",NA
"A18.MAA000942.3_8_M.1.1","oligodendrocytes",NA
"D6.MAA000942.3_8_M.1.1","NPCS",NA
"H3.MAA000942.3_8_M.1.1","oligodendrocytes",NA
"J16.MAA000942.3_8_M.1.1","neurons","inhibitory"
"L16.MAA000942.3_8_M.1.1","oligodendrocytes",NA
"N9.MAA000942.3_8_M.1.1","oligodendrocytes",NA
"H4.MAA000942.3_8_M.1.1","oligodendrocytes",NA
"B2.MAA000942.3_8_M.1.1","oligodendrocytes",NA
"D11.MAA000942.3_8_M.1.1","oligodendrocytes",NA
"H5.MAA000942.3_8_M.1.1","oligodendrocytes",NA
"J18.MAA000942.3_8_M.1.1","oligodendrocytes",NA
"M2.MAA000942.3_8_M.1.1","oligodendrocytes",NA
"J17.MAA000942.3_8_M.1.1","oligodendrocytes",NA
"N12.MAA000942.3_8_M.1.1","oligodendrocytes",NA
"L18.MAA000942.3_8_M.1.1","oligodendrocytes",NA
"O17.MAA000942.3_8_M.1.1","neurons","inhibitory"
"B5.MAA000942.3_8_M.1.1","oligodendrocytes",NA
"D17.MAA000942.3_8_M.1.1","oligodendrocytes",NA
"H7.MAA000942.3_8_M.1.1","oligodendrocytes",NA
"M6.MAA000942.3_8_M.1.1","astrocytes","cerebral_astrocytes"
"B7.MAA000942.3_8_M.1.1","neurons","inhibitory"
"N13.MAA000942.3_8_M.1.1","oligodendrocytes",NA
"E1.MAA000942.3_8_M.1.1","OPCs",NA
"H9.MAA000942.3_8_M.1.1","oligodendrocytes",NA
"K4.MAA000942.3_8_M.1.1","oligodendrocytes",NA
"M8.MAA000942.3_8_M.1.1","neurons","inhibitory"
"N14.MAA000942.3_8_M.1.1","oligodendrocytes",NA
"E9.MAA000942.3_8_M.1.1","OPCs",NA
"H10.MAA000942.3_8_M.1.1","neurons","inhibitory"
"K6.MAA000942.3_8_M.1.1","oligodendrocytes",NA
"M9.MAA000942.3_8_M.1.1","oligodendrocytes",NA
"N15.MAA000942.3_8_M.1.1","oligodendrocytes",NA
"F3.MAA000944.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"H2.MAA000944.3_9_M.1.1","unknown",NA
"A18.MAA000944.3_9_M.1.1","oligodendrocytes",NA
"D18.MAA000944.3_9_M.1.1","oligodendrocytes",NA
"A19.MAA000944.3_9_M.1.1","unknown",NA
"C10.MAA000944.3_9_M.1.1","oligodendrocytes",NA
"C12.MAA000944.3_9_M.1.1","oligodendrocytes",NA
"D20.MAA000944.3_9_M.1.1","oligodendrocytes",NA
"F6.MAA000944.3_9_M.1.1","oligodendrocytes",NA
"H4.MAA000944.3_9_M.1.1","oligodendrocytes",NA
"A21.MAA000944.3_9_M.1.1","endothelial","vascular"
"C13.MAA000944.3_9_M.1.1","oligodendrocytes",NA
"D22.MAA000944.3_9_M.1.1","oligodendrocytes",NA
"F9.MAA000944.3_9_M.1.1","OPCs",NA
"H6.MAA000944.3_9_M.1.1","oligodendrocytes",NA
"B4.MAA000944.3_9_M.1.1","oligodendrocytes",NA
"C15.MAA000944.3_9_M.1.1","oligodendrocytes",NA
"E1.MAA000944.3_9_M.1.1","unknown",NA
"F13.MAA000944.3_9_M.1.1","oligodendrocytes",NA
"H8.MAA000944.3_9_M.1.1","OPCs",NA
"B5.MAA000944.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"C16.MAA000944.3_9_M.1.1","endothelial","vascular"
"E2.MAA000944.3_9_M.1.1","oligodendrocytes",NA
"F15.MAA000944.3_9_M.1.1","oligodendrocytes",NA
"H9.MAA000944.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"B6.MAA000944.3_9_M.1.1","oligodendrocytes",NA
"C17.MAA000944.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"E3.MAA000944.3_9_M.1.1","oligodendrocytes",NA
"F17.MAA000944.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"H10.MAA000944.3_9_M.1.1","oligodendrocytes",NA
"B9.MAA000944.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"B7.MAA000944.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"C18.MAA000944.3_9_M.1.1","oligodendrocytes",NA
"E4.MAA000944.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"F20.MAA000944.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"C19.MAA000944.3_9_M.1.1","oligodendrocytes",NA
"E5.MAA000944.3_9_M.1.1","oligodendrocytes",NA
"B12.MAA000944.3_9_M.1.1","neurons","excitatory"
"H12.MAA000944.3_9_M.1.1","OPCs",NA
"C20.MAA000944.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"A2.MAA000944.3_9_M.1.1","unknown",NA
"E6.MAA000944.3_9_M.1.1","unknown",NA
"F22.MAA000944.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"H14.MAA000944.3_9_M.1.1","oligodendrocytes",NA
"B14.MAA000944.3_9_M.1.1","OPCs",NA
"A3.MAA000944.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"B15.MAA000944.3_9_M.1.1","oligodendrocytes",NA
"C22.MAA000944.3_9_M.1.1","neurons","inhibitory"
"E8.MAA000944.3_9_M.1.1","unknown",NA
"C21.MAA000944.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"G2.MAA000944.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"H16.MAA000944.3_9_M.1.1","NPCS",NA
"E7.MAA000944.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"G1.MAA000944.3_9_M.1.1","oligodendrocytes",NA
"H15.MAA000944.3_9_M.1.1","oligodendrocytes",NA
"B17.MAA000944.3_9_M.1.1","oligodendrocytes",NA
"D1.MAA000944.3_9_M.1.1","oligodendrocytes",NA
"E9.MAA000944.3_9_M.1.1","oligodendrocytes",NA
"H19.MAA000944.3_9_M.1.1","oligodendrocytes",NA
"A6.MAA000944.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"B18.MAA000944.3_9_M.1.1","endothelial","vascular"
"D2.MAA000944.3_9_M.1.1","unknown",NA
"E12.MAA000944.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"A7.MAA000944.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"B20.MAA000944.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"D4.MAA000944.3_9_M.1.1","oligodendrocytes",NA
"E14.MAA000944.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"B19.MAA000944.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"D3.MAA000944.3_9_M.1.1","unknown",NA
"E13.MAA000944.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"G5.MAA000944.3_9_M.1.1","oligodendrocytes",NA
"I9.MAA000944.3_9_M.1.1","endothelial","vascular"
"I14.MAA000944.3_9_M.1.1","neurons","inhibitory"
"K6.MAA000944.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"K13.MAA000944.3_9_M.1.1","oligodendrocytes",NA
